Gene	Index	Chromosome	Strand	Start	End	O100	O102	O103	O104	O106	O109	O111	O113	O114	O117	O125	O127	O128	O129	O130	O131	O132	O134	O135	O137	O138	O139	O141	O144	O145	O147	O149	O151	O159	O160	O162	O164	O165	O171	O204	O205	O210	O211	O216	O218	O220	O221	O222	O24	O240	O242	O243	O246	O248	O250	O251	O255	O26	O282	O284	O285	O286	O287	O290	O292	O296	O297	O299	O300	O301	O303	O304	O305	O31	O32	O34	O35	O36	O39	O41	O422	O423	O424	O425	O426	O427	O428	O429	O43	O430	O431	O433	O434	O435	O436	O439	O44	O440	O441	O442	O443	O444	O445	O447	O448	O449	O450	O451	O452	O453	O454	O46	O47	O48	O49	O52	O54	O55	O56	O58	O59	O60	O61	O62	O65	O66	O71	O73	O76	O78	O80	O87	O89	O90
Hbb-bs	3c	7	-	103827448	103827452	1788.1513943507794	1139.331893464958	2989.2190559418978	3222.763368222267	1399.875931220833	1321.1186345728952	115.15151515151514	2056.6050261693063	786.4260459096606	1144.9061355311355	5459.400019121941	1848.2149925829142	2346.2221260392894	1318.385953867104	4202.293967615138	9238.654624619445	2940.1463737638906	2439.1355287556403	2856.8396980086195	5571.498204399107	1179.0791241390455	22275.3007997341	4614.858902564487	0.0	0.0	410.6449106449106	359.09704330756966	1806.7234843442438	0.0	0.0	605.1592752485609	104.08432147562583	0.0	636.8371212121212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	236.39308060360696	73.78129117259552	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.60556383507203	0.0	0.0	92.15101838052657	15.151515151515152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1284.7595130200536	6243.76317776354	2423.8805571248545	213.49342481417955	0.0	18.867924528301888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1186.6311923634685	0.0	0.0	0.0	0.0	0.0	0.0	0.0	815.0238805158061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1504.9370987199934	545.9534472202752	891.0519976018556	5799.534608680597	6871.908986477799	41399.11514241323	21615.818505606007	477.59164877808945	6053.168386840849	0.0	15995.034238772641	3310.223532601813	2076.659808618863	146.3504927919435	1811.2072771999244	1234.1583287387418	39.21568627450981	1864.917906081486	538.064026176535	2267.848791235062	4265.861921289563	5089.5906080215545	3095.8463094103136
Hbb-bs	4a	7	-	103826728	103826793	1633.6842008485164	1025.3629014432543	2928.753367726932	3022.4599777813028	1166.9076224854957	1285.3682914611163	116.40151028777764	2018.9958475210963	870.3882673075666	1207.6939752868966	4586.27151338057	1302.8163724488336	2162.344758945189	1445.502113021097	3613.751202061375	7639.589831831625	3527.008350111392	2615.114535361241	2462.765158193582	5795.067754176952	1402.2864879628585	17685.71222311455	4377.498849759583	0.0	119.42727462731935	451.2355098991289	228.8750590185997	1115.0470742749142	0.0	0.0	507.48576797750644	84.24468249690582	0.0	498.3993468909427	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	114.32276647388288	141.75849517717256	0.0	0.0	4.132231404958678	22.727272727272727	0.0	0.0	0.0	0.0	0.0	0.0	91.94779388520074	0.0	0.0	114.43062348153519	6.657483930211203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1209.2470678887832	7192.259254749963	3129.147693595426	184.41667707470341	0.0	151.31456455798576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1139.3933139306016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	747.6918186901827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1140.3271716754934	493.68840476501975	679.1251581661105	4411.1728670572	6618.868067796044	34757.9611177183	18120.975273617652	405.64210500055594	4598.532991589379	0.0	12592.61031315036	2562.1442329197394	1981.826587174545	443.7167386557588	1528.610317717971	1316.8323990952927	90.90952983853263	2796.616855310655	742.4250374243022	2370.118597813921	5346.3153488307935	4248.99053970972	3583.4313157462316
Hbb-bs	4b	7	-	103826534	103826728	656.9364424505706	319.74095827039423	892.4129978801618	1437.5131855423992	442.2501685356277	290.9857599563413	86.4386608240176	1313.2440306314397	657.2818371714094	1462.2702089756801	2415.2334439749634	640.6063600438152	644.0555202714559	563.1047238877655	1003.1055991358758	2583.3356787988437	1763.0220700651655	979.0482006088193	2425.673218353465	4263.430199963038	416.93372476464765	4805.509760496233	1887.634204182389	0.0	9.082990380281545	482.17175784286945	12.784090909090908	377.7552306676045	0.0	0.0	372.1169583828547	114.82160851301478	44.83227323576752	284.5367581120876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.81615581838796	71.24584284932808	0.0	0.0	11.174242424242424	9.84848484848485	0.0	31.800326987826992	0.0	0.0	0.0	0.0	67.90337527056278	0.0	0.0	21.576483689655046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	102.03245628878047	531.41326200429	2065.011242547895	1901.5519253644009	140.11707373601536	0.0	135.93552132442537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	382.74908711153694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	428.29502593954584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	481.75625214501304	172.67556260517728	401.2636591519549	4964.832212489793	2342.5967154651444	16060.39034434833	6443.014710421198	217.56959227646993	1192.2769238598028	0.0	4338.997036884317	740.3107955744408	599.1030872035687	367.55876277288723	589.5140184459532	606.2805456253186	113.6530117159357	1484.8188644939946	540.396836916304	1199.104181762728	5072.161734093428	1480.0537936440553	1763.7004009585262
Hbb-bt	1	7	-	103813778	103813996	738.1588580565565	396.51102910836863	1065.6704147698872	704.0636074563437	635.7139673782201	688.4330516706477	30.73983987027465	827.7923309100454	522.6577921996889	250.10351383072282	1284.657532379316	783.4137198942836	751.4145358890313	664.1589992831716	1345.4302413835157	4923.293324780995	714.4419733649121	1231.7121650152335	693.6250523601697	2730.741529726879	179.01919888389708	8559.718272009599	2316.5012660928883	0.0	0.0	182.10308210308213	311.4113604785717	0.0	0.0	0.0	314.90397623210123	70.56982872200264	0.0	271.157646701125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	73.00227871873662	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.12951967044038	5.517127799736495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	423.42190656388993	0.0	0.0	125.01020377349087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	487.1183735848058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.892121783096029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	256.64813196139573	71.24456819652768	193.79199963731483	5184.627337242009	2014.7818285865226	5503.336604295338	7656.5828631180475	351.91180900816477	3063.545714003294	0.0	9313.436773137768	1269.9708049035655	986.790613674115	0.0	1405.2537872491637	442.42362278386395	0.0	1974.1366072074086	123.47731160844766	859.9023976980789	717.6938157672943	596.0046040022115	997.1531335052665
Hbb-bt	2	7	-	103813439	103813661	1086.4790217371965	556.9695594501986	1996.5529256489176	1619.4060512459646	913.3467315121835	970.1050844622323	115.74927521386944	1284.9928035342023	706.7846808607073	594.3058697370034	2479.4164014039598	934.5987648800547	892.7360984459257	759.7345522553512	1898.826775857974	6225.357692676626	1418.8093043239487	1590.788450227216	1491.439103360953	4188.555569528893	577.5186436384197	15068.610388512336	3404.7329885114914	0.0	0.0	278.67317213839704	335.51317663926835	53.271104426442996	0.0	0.0	428.7112094384035	137.944085547721	0.0	382.56969636172704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	80.46548557005411	1.2673035679469682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.552248946867781	0.0	0.0	0.0	0.0	25.20722924310368	7.1341214838972675	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	710.1249106519108	483.8109621476847	417.5205212889651	180.01644570772538	0.0	8.627095047265959	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	864.6351821419388	0.0	0.0	0.0	0.0	0.0	0.0	0.0	354.85844063003987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1031.712990118417	253.6459669396352	519.122171610212	7733.708657605719	3169.367556637908	11780.945627699875	10445.005439645325	578.2779240116865	4182.120825364084	0.0	13797.056213443517	1947.7547374842857	1591.7909747017686	2.5563935317298547	1941.3638178127426	918.7172478771084	7.915237844016531	2558.4632944495065	146.5133973254187	1676.78805344104	2358.1940410079646	1894.4069705264715	1683.1460918736573
Hbb-bt	3	7	-	103812524	103812784	354.55638848484114	102.73345555526106	379.30543971479005	107.62870017214807	117.79376759533498	230.58705869687026	0.0	268.96872482433395	31.749744206934277	55.57135882178602	210.21715793751682	182.60631617414396	327.21558064002915	207.10965152647918	671.1073780221143	1422.7574186034003	301.82234220775604	146.8675759838504	217.97685600811332	675.6704778416605	430.6986864949214	5089.221782376695	795.8646814255467	0.0	76.68513146994924	12.897454154701634	167.0127937320824	37.36715478605769	0.0	0.0	30.647836717701363	4.150780603262327	0.0	199.84711658958446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9456464975794273	3.270488649480569	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.50551808073932	0.0	0.0	20.002488690671928	1.9442209707696432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	91.37308566518146	2049.3606196482187	273.28592983874836	3.89856150417179	0.0	9.049661846175983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	205.563182660903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	58.85833088915822	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	216.0552028657394	109.22433848351939	116.51858132077241	2331.1559434967103	1457.204307534353	3409.443759488633	1694.1717257686903	176.836063827949	860.6520263468882	0.0	2937.05521371593	121.93362583423236	164.98079749025703	42.82066062961941	177.60700253458026	427.47171014907076	32.73991791632658	747.6401044345535	128.36604260412898	607.6012349374889	618.7105230986475	520.1279756598601	534.1968392920943
Hbb-y	1	7	-	103853061	103853216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.37916353618833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Hbb-y	2	7	-	103852748	103852970	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.151642719868217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.2884902840059786	0.0	4.6289599305656015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.261312678353037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Hbb-y	3	7	-	103851749	103852002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3191273465246067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3491075134910753	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Hbegf	1	18	-	36515468	36515805	151.53978948844187	127.00991238846285	0.0	167.89150745035397	51.92550505050505	159.14092551213747	137.0036289594047	0.0	0.0	338.6089690233911	272.2539555566746	152.52667548422764	377.06626639103297	654.7478512644792	0.0	628.0243886840464	0.0	0.0	0.0	355.09291695597653	0.0	0.0	0.0	385.7450659485165	256.9335319819944	609.1477683079642	0.0	376.0783405159494	280.25172621782167	137.42553852067726	0.0	0.0	0.0	0.0	0.0	10.055873178742843	429.6451613451132	0.0	17.354116364017354	0.0	0.0	0.0	27.563867497860894	303.82335088463253	0.0	261.82737976215554	0.0	0.0	293.54842357900293	355.73143670154155	0.0	0.0	0.0	0.0	217.78422939997506	138.63381875712926	457.07870047483084	0.0	0.0	10.051005100510052	177.81090364577528	217.86006619589267	0.0	0.0	0.0	0.0	0.0	0.0	0.0	164.53817558209664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.385902195661743	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1059.3518960658068	491.4448469267307	301.3965961949427	0.0	642.0571230712723	0.0	0.0	0.0	0.0	0.0	0.0	0.0	139.90398379927638	232.401713136253	512.9904272878442	0.0	0.0	0.0	89.2034454605722	224.88501044335197	0.0	182.69376118303526	563.4448997704005
Hbegf	2	18	-	36515087	36515260	268.9885506904417	146.98240576473333	0.0	291.4342781260885	93.34726576105886	59.05205905205905	227.41148111559679	0.0	0.0	530.2341334928627	409.67206520752535	138.71473354231972	1103.0870063442146	308.7055126387023	0.0	859.3327159697694	0.0	20.456910023170884	0.0	205.3394499347692	0.0	0.0	0.0	444.94209935967416	320.6316299515583	508.66562198150655	0.0	401.81582774703924	479.26956927053436	282.68700220431793	0.0	0.0	0.0	0.0	146.22907555355266	0.0	436.4544383403501	0.0	35.440613026819925	0.0	0.0	0.0	0.0	315.2267862202602	0.0	220.08301259057177	0.0	0.0	288.9769411233425	556.1614152131394	0.0	0.0	0.0	0.0	247.91281515419445	207.01846046673631	618.0638028159581	0.0	0.0	1.480320445837687	334.3767743664811	304.168486399667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	222.6798907510115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74.75164190322236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1972.8073720497339	558.6328099250948	427.46694606945977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	121.60127942750277	292.63490568377995	490.77635337315365	0.0	0.0	0.0	145.60841852928388	474.21189808086524	0.0	251.55648369983746	690.9880954146856
Hbegf	3	18	-	36512557	36512734	298.02734133843694	153.26244983301822	0.0	364.5457224866599	79.97371893088184	0.0	312.67951686379644	0.0	0.0	568.6256695756314	20.85062081258836	0.0	1178.612141593066	205.9073884916582	0.0	829.5324088408943	0.0	2.8941096356826694	0.0	5.303700787305098	0.0	0.0	0.0	0.0	332.0572477382816	0.0	0.0	398.3873252209778	563.564779186038	452.7342638458398	0.0	0.0	0.0	0.0	228.50276479138833	0.0	293.67520967317154	0.0	57.030983997276124	0.0	0.0	0.0	0.0	0.0	0.0	194.54819874071927	0.0	0.0	332.8322452513718	621.06210476997	0.0	0.0	0.0	0.0	346.0740567395175	189.11740385633314	829.011838371026	0.0	0.0	0.0	361.2421168918943	169.38468249914882	0.0	0.0	0.0	0.0	0.0	0.0	0.0	224.35871244860013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.11036903171735	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1816.850022072439	290.9650831832066	527.1345064345193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	460.66834790087375	0.0	0.0	0.0	0.0	227.94959929791395	592.9550677913885	0.0	424.9528762726525	1095.231209916839
Hbegf	4	18	-	36507449	36507604	416.81236283882737	150.56513637022113	0.0	421.03583726496186	122.62043512043515	80.66239316239317	445.39975069664695	0.0	0.0	745.2272599740807	0.0	275.05031398474017	1281.2881741353324	355.67601087862084	0.0	1111.9800009628143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	759.9078854412303	490.06015352169214	838.0773045012025	0.0	451.9628437039152	980.4158860812927	606.3146500833363	0.0	0.0	0.0	0.0	293.9090405665836	0.0	423.5563142823787	0.0	46.89042189042189	0.0	0.0	0.0	0.0	516.432594258681	0.0	274.7001262626263	0.0	0.0	576.8350106090492	872.6413631824555	0.0	0.0	0.0	0.0	432.6140205947899	204.60650460650464	2502.4376790056103	0.0	0.0	0.0	0.0	237.76686276686277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	307.3097820093012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	126.00046473672849	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2265.031614203726	929.1295303160911	618.5211098299976	0.0	959.6060347845796	0.0	0.0	0.0	0.0	0.0	0.0	0.0	180.71604588535473	630.028819064935	1064.3824857047355	0.0	0.0	0.0	157.20369374215528	660.5791166877325	0.0	492.8755989128734	1505.349751671002
Hbegf	5	18	-	36506635	36506725	343.6337967587968	215.11821511821503	0.0	328.0078895463511	60.77256077256077	90.79587079587081	320.52918132322594	0.0	0.0	485.7086377262921	0.0	228.2487627315213	1110.0330044899906	160.00666000666004	0.0	521.458767221479	0.0	0.0	0.0	0.0	0.0	0.0	0.0	661.818241282527	353.1905516163035	663.6737802783806	0.0	412.4415905036114	409.87432721664874	376.03163887183007	0.0	0.0	0.0	0.0	185.41581281965895	28.49449401173539	271.0276018814378	0.0	96.57009657009658	0.0	0.0	0.0	0.0	390.8589007146699	0.0	260.85893273393276	0.0	0.0	536.96559850406	296.2037962037962	0.0	0.0	0.0	0.0	327.17282717282717	244.52309595166741	1534.3853401889116	0.0	0.0	0.0	0.0	440.91053873662577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	241.44109858395572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.29742052818976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1873.9731895708774	720.4054088074821	361.8001946711595	0.0	789.9601742964486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	151.6660422910423	364.2731271560495	711.7595893515627	0.0	0.0	0.0	167.6925225312322	518.2973941335363	0.0	293.5449966699967	902.9538043303763
Hbegf	6	18	-	36504929	36506364	323.8514302430548	19.344857329452555	157.32401187622153	117.41878958924153	81.96449966982868	76.99090943626275	46.54359746215642	0.0	0.0	531.5258038884757	0.0	62.34243037940755	477.831004034704	62.851212383243244	0.0	85.07367134922846	0.0	25.373786699613323	0.0	0.0	0.0	0.0	0.0	577.3160022210195	340.9286924139249	672.9320970535026	0.0	80.26490112069132	102.96289918735732	435.29966350980453	0.0	47.91904464717146	0.0	0.0	52.18226532257801	64.8352156061535	275.97148105142696	0.0	44.15138249369796	0.0	0.0	0.0	250.25413146676374	136.92226513202843	0.0	112.62055133691037	110.21190096405688	7.262395810831098	269.3314037095328	288.5714665113022	0.0	35.51959059569157	0.0	0.0	210.8694117800627	179.34014687331114	182.65201817530144	0.0	80.52371337378261	0.0	568.7507697292259	238.55895504013245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	183.13869950925584	0.0	0.0	14.503578606368878	0.0	57.38369400573062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	68.23552905748447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.87558945765809	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1881.1509604847756	537.8710679254049	31.050783518152738	0.0	591.799473905855	0.0	0.0	37.73209089356629	0.0	0.0	0.0	0.0	163.022681780353	250.0289240188422	689.1238187334858	10.166856592840075	0.0	0.0	185.25323093258456	443.89781300137025	0.0	21.680437602950406	785.6926629303315
Hbp1	1a	12	-	31950234	31950535	0.0	0.0	0.0	0.0	0.0	0.0	13.47165368905272	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.834732565901148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.946824354529014	0.0	0.0	0.0	0.0	4.409492801717748	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6644919656880512	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Hbp1	1b	12	-	31950223	31950234	0.0	0.0	0.0	0.0	0.0	0.0	123.78919344763746	0.0	0.0	0.0	630.8401224557823	0.0	0.0	0.0	329.03153008703293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	245.4156954156954	0.0	0.0	0.0	0.0	104.42434615135122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5252525252525255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.129032258064516	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	69.03246489487765	0.0	0.0	0.0	0.0
Hbp1	1c	12	-	31950221	31950223	0.0	0.0	0.0	0.0	0.0	0.0	123.78919344763746	0.0	0.0	0.0	778.9158692816587	0.0	0.0	0.0	353.02142907693195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	227.73892773892769	0.0	0.0	0.0	0.0	134.0960633230684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.151515151515152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.129032258064516	0.0	0.0	0.0	0.0	0.0	0.0	16.949152542372882	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	89.08224820488032	0.0	0.0	0.0	0.0
Hbp1	1d	12	-	31950210	31950221	0.0	0.0	0.0	0.0	0.0	0.0	89.4025670021875	0.0	0.0	0.0	1392.0798909136538	0.0	0.0	0.0	689.0202355237336	0.0	0.0	0.0	0.0	0.0	0.0	898.2046695358345	221.42579642579642	0.0	0.0	0.0	0.0	164.3990936260987	0.0	0.0	0.0	0.0	0.0	0.0	174.08217813422962	0.0	64.73456676296433	0.0	15.151515151515152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.129032258064516	0.0	31.609195402298848	0.0	0.0	10.101010101010102	0.0	54.981237487290755	0.0	193.56331801356637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	204.62525255849505	0.0	0.0	99.1832583058904	0.0	0.0	0.0	0.0
