	CellType	Reads (M)	Aligned reads (M)	Alignment rate (%)	Gene count (K)	Isoform count (K)
GSM2659702	Ntng1.Chrm2	0.068153	0.036625	53.73938051149618	3.436	4.538
GSM2659703	Calb2.Cryab	0.032143	0.01703	52.981986746725575	2.061	2.648
GSM2659704	Calb2.Vip.Gpd1	0.032326	0.016853	52.13450473303223	2.028	2.628
GSM2659705	Sst.Cryab	0.104944	0.058677	55.91267723738375	4.579	6.209
GSM2659706	Sst.Pnoc.Calb1.Igfbp5	0.039033	0.023093	59.16275971613763	2.405	3.143
GSM2659708	Cck.Cxcl14.Calb1.Kctd12	0.093297	0.051384	55.07572590758545	4.151	5.481
GSM2659710	Sst.Pnoc.Calb1.Igfbp5	0.038484	0.021096	54.8175865294668	2.378	3.124
GSM2659711	Calb2.Cntnap5a.Vip	0.023894	0.012723	53.24767724114841	1.672	2.172
GSM2659712	Calb2.Vip.Nos1	0.050428	0.026367	52.28642817482352	2.725	3.58
GSM2659713	Cck.Sema5a	0.053316	0.029653	55.61745067146823	2.813	3.69
GSM2659714	Pvalb.Tac1.Syt2	0.048468	0.027205	56.129817611620034	2.774	3.633
GSM2659716	Cck.Cxcl14.Vip	0.074417	0.041694	56.0275205934128	3.642	4.836
GSM2659717	Calb2.Cntnap5a.Rspo3	0.025509	0.013902	54.49841232506174	1.712	2.209
GSM2659718	Cacna2d1.Lhx6.Reln	0.071476	0.036781	51.459231070569146	3.358	4.388
GSM2659719	Cck.Lmo1.Vip.Tac2	0.117662	0.066631	56.629158096921685	4.697	6.338
GSM2659720	Pvalb.C1ql1.Pvalb	0.074805	0.04081	54.55517679299512	3.856	5.105
GSM2659721	Pvalb.C1ql1.Pvalb	0.087871	0.051298	58.37875977284883	4.001	5.336
GSM2659722	Sst.Pnoc.Calb1.Igfbp5	0.053471	0.029045	54.319163658805714	2.957	3.965
GSM2659723	Cck.Sema5a	0.07465	0.043371	58.09912926992633	3.742	5.018
GSM2659724	Pvalb.Tac1.Akr1c18	0.100232	0.060475	60.33502274722643	4.352	5.909
GSM2659725	Cck.Lmo1.Npy	0.109892	0.064437	58.636661449423066	4.69	6.34
GSM2659726	Ntng1.Chrm2	0.062431	0.033857	54.231071102497154	3.348	4.454
GSM2659727	Pvalb.C1ql1.Npy	0.060929	0.035296	57.92972147909863	2.972	3.918
GSM2659729	Calb2.Cryab	0.057164	0.031614	55.30403750612274	3.054	4.035
GSM2659730	Cck.Lmo1.Npy	0.080273	0.045007	56.06741992949061	3.944	5.217
GSM2659731	Cck.Lypd1	0.070185	0.040454	57.63909667307829	3.526	4.751
GSM2659732	Cacna2d1.Lhx6.Vwa5a	0.067745	0.034708	51.23330135065319	3.321	4.36
GSM2659734	Cacna2d1.Lhx6.Vwa5a	0.068407	0.039575	57.852266580905464	3.496	4.65
GSM2659736	Sst.Npy.Mgat4c	0.058496	0.033746	57.6894146608315	3.098	4.126
GSM2659737	Sst.Pnoc.Pvalb	0.076039	0.044956	59.12229250779206	3.713	4.972
GSM2659739	Calb2.Cntnap5a.Vip	0.039527	0.020185	51.066359703493816	2.239	2.909
GSM2659740	Cck.Cxcl14.Calb1.Igfbp5	0.079151	0.047967	60.60188753142728	3.582	4.799
GSM2659742	Pvalb.Tac1.Syt2	0.017918	0.010089	56.30650742270343	1.441	1.838
GSM2659743	Sst.Pnoc.Calb1.Igfbp5	0.031787	0.01687	53.07201057035894	1.997	2.622
GSM2659744	Sst.Pnoc.Calb1.Igfbp5	0.03551	0.019446	54.762038862292314	2.229	2.871
GSM2659747	Pvalb.Tac1.Syt2	0.08629	0.048779	56.529145903349175	4.08	5.451
GSM2659748	Sst.Npy.Cort	0.086206	0.05035	58.40660742871725	3.974	5.3
GSM2659751	Cck.Lmo1.Vip.Fam19a2	0.120196	0.073392	61.06026822856002	4.733	6.52
GSM2659752	Sst.Npy.Serpine2	0.05285	0.032203	60.93282876064333	2.767	3.676
GSM2659754	Cck.Cxcl14.Calb1.Igfbp5	0.100797	0.054317	53.88751649354643	4.263	5.762
GSM2659755	Sst.Pnoc.Pvalb	0.032691	0.018323	56.049065492031446	2.169	2.789
GSM2659758	Sst.Npy.Serpine2	0.042858	0.024775	57.80717718978954	2.614	3.411
GSM2659759	Calb2.Cntnap5a.Rspo3	0.045918	0.023356	50.86458469445533	2.389	3.131
GSM2659762	Cacna2d1.Ndnf.Rgs10	0.046068	0.025236	54.77989059650952	2.904	3.764
GSM2659763	Ntng1.Rgs10	0.075237	0.045518	60.499488283690205	4.085	5.497
GSM2659764	Calb2.Vip.Igfbp4	0.026196	0.013535	51.66819361734616	1.756	2.253
GSM2659765	Sst.Pnoc.Pvalb	0.047676	0.027003	56.63856028190284	2.627	3.499
GSM2659766	Cck.Lmo1.Vip.Tac2	0.068958	0.040188	58.278952405812234	3.431	4.583
GSM2659769	Pvalb.C1ql1.Pvalb	0.086594	0.05079	58.65302445896944	4.151	5.56
GSM2659771	Sst.Npy.Cort	0.059013	0.032236	54.62525206310473	3.131	4.098
GSM2659772	Sst.Pnoc.Calb1.Pvalb	0.06866	0.042176	61.42732304107194	3.804	5.082
GSM2659773	Cck.Cxcl14.Calb1.Tac2	0.054866	0.029119	53.07294134801152	2.91	3.785
GSM2659774	Cck.Cxcl14.Slc17a8	0.092492	0.051791	55.995113090861906	4.06	5.415
GSM2659775	Calb2.Vip.Gpd1	0.032396	0.01751	54.049882701568094	2.118	2.801
GSM2659776	Cck.Lmo1.Vip.Tac2	0.092352	0.049856	53.98475398475397	4.179	5.62
GSM2659779	Sst.Pnoc.Calb1.Pvalb	0.071125	0.038225	53.743409490333924	3.39	4.529
GSM2659780	Calb2.Cntnap5a.Rspo3	0.050658	0.027534	54.35271822811797	2.669	3.51
GSM2659781	Sst.Npy.Mgat4c	0.042045	0.023235	55.26221905101677	2.542	3.294
GSM2659782	Sst.Pnoc.Calb1.Igfbp5	0.041654	0.023126	55.519277860469586	2.506	3.271
GSM2659784	Calb2.Vip.Igfbp4	0.043869	0.023497	53.56174063689622	2.487	3.222
GSM2659785	Calb2.Cntnap5a.Igfbp6	0.023795	0.013085	54.99054423198151	1.724	2.231
GSM2659788	Ntng1.Rgs10	0.04617	0.028288	61.269222438813074	2.787	3.699
GSM2659790	Cacna2d1.Lhx6.Reln	0.052103	0.0278	53.355852829971404	2.95	3.88
GSM2659795	Sst.Pnoc.Calb1.Igfbp5	0.057418	0.033327	58.04277404298305	3.141	4.156
GSM2659797	Sst.Npy.Zbtb20	0.084823	0.047513	56.01428857739057	4.158	5.552
GSM2659799	Sst.Pnoc.Calb1.Igfbp5	0.047766	0.027469	57.50743206464849	2.632	3.444
GSM2659801	Calb2.Cntnap5a.Rspo3	0.040221	0.022364	55.60279456005569	2.425	3.142
GSM2659803	Sst.Pnoc.Calb1.Igfbp5	0.048187	0.028481	59.10515284205283	2.825	3.732
GSM2659805	Pvalb.Tac1.Nr4a2	0.04352	0.024131	55.448069852941174	2.499	3.286
GSM2659807	Cck.Cxcl14.Slc17a8	0.109805	0.072378	65.91503119165793	4.561	6.281
GSM2659809	Cck.Lypd1	0.080794	0.050658	62.70020050993885	3.889	5.226
GSM2659810	Sst.Npy.Mgat4c	0.053306	0.031213	58.554384121862455	2.986	3.945
GSM2659811	Cck.Cxcl14.Calb1.Tac2	0.086684	0.049188	56.74403580822297	4.098	5.56
GSM2659812	Sst.Npy.Serpine2	0.061873	0.036681	59.28434050393548	3.717	4.828
GSM2659814	Cacna2d1.Lhx6.Reln	0.064687	0.037097	57.34846259681235	3.371	4.428
GSM2659816	Ntng1.Chrm2	0.069785	0.043515	62.35580712187433	3.746	5.021
GSM2659817	Sst.Npy.Cort	0.023997	0.012541	52.26069925407343	1.565	2.025
GSM2659818	Cck.Calca	0.068157	0.037966	55.703742829056445	3.344	4.457
GSM2659819	Cck.Lmo1.Vip.Fam19a2	0.059041	0.032594	55.20570451042496	3.125	4.086
GSM2659820	Cck.Cxcl14.Slc17a8	0.136941	0.076227	55.66411812386356	5.212	7.141
GSM2659821	Pvalb.C1ql1.Cpne5	0.02674	0.013371	50.003739715781606	1.791	2.285
GSM2659822	Sst.Npy.Mgat4c	0.049631	0.029184	58.80195845338599	3.061	4.01
GSM2659823	Cck.Cxcl14.Calb1.Tnfaip8l3	0.055657	0.032747	58.83716333974163	2.952	3.897
GSM2659824	Sst.Erbb4.Crh	0.040457	0.021581	53.34305558988556	2.438	3.213
GSM2659825	Cck.Lmo1.Npy	0.099056	0.061464	62.04974963656921	4.057	5.511
GSM2659826	Calb2.Vip.Igfbp4	0.018948	0.008452	44.6062909014144	1.342	1.658
GSM2659827	Sst.Pnoc.Calb1.Pvalb	0.069916	0.041144	58.84776016934607	3.486	4.728
GSM2659829	Pvalb.Tac1.Syt2	0.040806	0.023652	57.96206440229378	2.474	3.258
GSM2659832	Pvalb.C1ql1.Cpne5	0.047843	0.02592	54.17720460673453	2.582	3.371
GSM2659833	Calb2.Vip.Gpd1	0.036058	0.020351	56.439625048532925	2.26	2.926
GSM2659834	Pvalb.Tac1.Sst	0.076953	0.042434	55.142749470455996	3.773	5.067
GSM2659835	Pvalb.C1ql1.Pvalb	0.108114	0.067248	62.201010044952554	4.643	6.316
GSM2659837	Cacna2d1.Lhx6.Reln	0.063987	0.035051	54.77831434510134	3.299	4.361
GSM2659838	Pvalb.Tac1.Akr1c18	0.092194	0.055304	59.98655010087425	4.333	5.847
GSM2659840	Sst.Npy.Cort	0.063138	0.035837	56.75979600240743	3.319	4.356
GSM2659843	Cck.Cxcl14.Calb1.Tnfaip8l3	0.087849	0.046315	52.721146512766225	4.01	5.392
GSM2659844	Pvalb.C1ql1.Cpne5	0.054105	0.030014	55.47361611680991	3.153	4.175
GSM2659845	Sst.Npy.Serpine2	0.074186	0.044513	60.001887148518584	3.687	4.872
GSM2659849	Cck.Cxcl14.Slc17a8	0.095758	0.053959	56.34933895862487	4.0	5.414
GSM2659850	Sst.Pnoc.Calb1.Igfbp5	0.06312	0.039298	62.25918884664132	3.369	4.484
GSM2659851	Cacna2d1.Ndnf.Cxcl14	0.037798	0.020404	53.981692153023964	2.541	3.339
GSM2659852	Calb2.Cntnap5a.Vip	0.020998	0.011338	53.99561863034575	1.495	1.922
GSM2659853	Cck.Cxcl14.Slc17a8	0.095323	0.052906	55.50182012735646	4.466	6.076
GSM2659854	Cck.Cxcl14.Calb1.Tac2	0.103832	0.059517	57.320479235688424	4.481	6.075
GSM2659855	Sst.Npy.Cort	0.029127	0.014822	50.887492704363645	1.811	2.307
GSM2659863	Pvalb.Tac1.Akr1c18	0.095536	0.052073	54.50615474794842	4.143	5.607
GSM2659865	Sst.Pnoc.Calb1.Pvalb	0.087169	0.051995	59.64849889295507	4.19	5.644
GSM2659867	Pvalb.C1ql1.Cpne5	0.038668	0.020304	52.508534188476254	2.284	2.923
GSM2659868	Sst.Npy.Mgat4c	0.041186	0.024811	60.24134414606905	2.521	3.262
GSM2659869	Ntng1.Rgs10	0.06025	0.033245	55.17842323651452	3.146	4.193
GSM2659871	Pvalb.C1ql1.Pvalb	0.092442	0.049882	53.96032106618205	4.031	5.414
GSM2659872	Sst.Pnoc.Calb1.Igfbp5	0.059056	0.034427	58.2955161202926	3.077	4.172
GSM2659873	Sst.Erbb4.Th	0.032908	0.017761	53.97167861918074	2.077	2.662
GSM2659874	Ntng1.Chrm2	0.04323	0.023607	54.607911172796676	2.667	3.462
GSM2659875	Cacna2d1.Lhx6.Reln	0.052517	0.029646	56.45029228630729	2.904	3.829
GSM2659876	Sst.Npy.Serpine2	0.118455	0.070581	59.584652399645435	4.814	6.607
GSM2659878	Ntng1.Chrm2	0.048439	0.028612	59.06810627799912	2.787	3.657
GSM2659879	Cacna2d1.Lhx6.Reln	0.048236	0.026382	54.69358984990463	2.806	3.714
GSM2659880	Cck.Lmo1.Npy	0.113165	0.065562	57.93487385675783	4.748	6.455
GSM2659882	Sst.Npy.Zbtb20	0.100602	0.05712	56.77819526450766	4.455	6.122
GSM2659883	Sst.Npy.Mgat4c	0.052418	0.031185	59.492922278606585	2.976	3.964
GSM2659884	Sst.Nos1	0.067655	0.039089	57.77695661813612	3.178	4.219
GSM2659885	Pvalb.Tac1.Sst	0.058127	0.029129	50.112684294733945	3.04	3.984
GSM2659888	Sst.Pnoc.Calb1.Pvalb	0.062332	0.034024	54.585124815504074	3.355	4.456
GSM2659890	Cck.Lmo1.Npy	0.112101	0.063722	56.8433823070267	4.409	5.949
GSM2659891	Pvalb.Tac1.Nr4a2	0.038242	0.020132	52.643690183567806	2.243	2.914
GSM2659892	Calb2.Cntnap5a.Rspo3	0.021401	0.011323	52.90874258212233	1.507	1.915
GSM2659894	Sst.Cryab	0.132603	0.078566	59.24903659796536	5.125	6.965
GSM2659895	Calb2.Vip.Nos1	0.056685	0.029929	52.79880038810973	2.914	3.887
GSM2659897	Ntng1.Synpr	0.056608	0.029182	51.55101752402488	2.989	3.98
GSM2659898	Calb2.Vip.Gpd1	0.013181	0.006761	51.293528563841896	1.223	1.531
GSM2659899	Sst.Npy.Mgat4c	0.053904	0.030855	57.2406500445236	3.098	4.136
GSM2659900	Sst.Pnoc.Calb1.Igfbp5	0.054982	0.032037	58.268160488887276	2.961	3.883
GSM2659901	Sst.Npy.Serpine2	0.079303	0.04822	60.80476148443312	3.876	5.154
GSM2659902	Sst.Npy.Serpine2	0.062179	0.036408	58.55353093488156	3.196	4.248
GSM2659903	Ntng1.Chrm2	0.111418	0.071339	64.02825396255541	4.739	6.546
GSM2659904	Calb2.Cntnap5a.Igfbp6	0.032968	0.017885	54.24957534578987	1.945	2.497
GSM2659906	Calb2.Vip.Nos1	0.036206	0.020076	55.44937303209413	2.216	2.928
GSM2659907	Pvalb.Tac1.Nr4a2	0.060795	0.034026	55.968418455465084	3.185	4.246
GSM2659909	Cck.Lmo1.Vip.Crh	0.064867	0.034771	53.60352721722911	3.412	4.521
GSM2659910	Calb2.Vip.Igfbp4	0.037865	0.021361	56.413574541132974	2.248	2.95
GSM2659914	Cck.Lmo1.Npy	0.108749	0.070918	65.21255367865452	4.694	6.387
GSM2659916	Sst.Npy.Mgat4c	0.078456	0.046309	59.02544101152238	3.732	5.088
GSM2659917	Cck.Cxcl14.Slc17a8	0.098085	0.065654	66.93582097160626	4.174	5.697
GSM2659919	Sst.Erbb4.Rgs10	0.061525	0.034298	55.74644453474198	3.308	4.394
GSM2659920	Sst.Pnoc.Calb1.Igfbp5	0.048838	0.026651	54.57021172038168	2.759	3.626
GSM2659921	Pvalb.C1ql1.Npy	0.050986	0.028141	55.19358255207312	2.698	3.613
GSM2659923	Cacna2d1.Lhx6.Reln	0.042309	0.024211	57.22423125103406	2.519	3.285
GSM2659924	Sst.Pnoc.Calb1.Pvalb	0.07931	0.04415	55.66763333753625	3.914	5.309
GSM2659925	Calb2.Vip.Gpd1	0.0355	0.019112	53.83661971830986	2.224	2.885
GSM2659926	Cck.Cxcl14.Calb1.Tac2	0.096429	0.054864	56.89574713001275	4.141	5.511
GSM2659929	Sst.Npy.Serpine2	0.061882	0.03599	58.15907695291038	3.185	4.234
GSM2659930	Cck.Lmo1.Vip.Fam19a2	0.107462	0.06361	59.19301706649792	4.583	6.199
GSM2659932	Cck.Lmo1.Vip.Tac2	0.104756	0.058535	55.87746763908511	4.28	5.776
GSM2659936	Calb2.Vip.Nos1	0.019153	0.009499	49.59536365060304	1.309	1.659
GSM2659937	Cck.Cxcl14.Calb1.Tnfaip8l3	0.011164	0.008966	80.31171623074167	0.978	1.269
GSM2659939	Sst.Pnoc.Calb1.Pvalb	0.07258	0.042334	58.32736290989252	3.632	4.876
GSM2659940	Calb2.Cntnap5a.Vip	0.034284	0.018546	54.09520476023801	2.121	2.755
GSM2659941	Calb2.Vip.Nos1	0.03998	0.021658	54.17208604302151	2.313	2.961
GSM2659942	Cck.Cxcl14.Calb1.Tnfaip8l3	0.112658	0.067748	60.1359867918834	4.593	6.34
GSM2659944	Pvalb.Tac1.Akr1c18	0.109943	0.066027	60.05566520833523	4.557	6.218
GSM2659946	Pvalb.Tac1.Syt2	0.05415	0.031676	58.49676823638043	2.932	3.918
GSM2659948	Sst.Pnoc.Pvalb	0.03248	0.016514	50.8435960591133	2.218	2.827
GSM2659949	Sst.Pnoc.Pvalb	0.064355	0.038885	60.42265558231684	3.194	4.214
GSM2659950	Calb2.Cryab	0.053223	0.026443	49.68340754936776	2.781	3.619
GSM2659951	Cck.Lmo1.Vip.Crh	0.066623	0.035728	53.627125767377635	3.292	4.317
GSM2659954	Cck.Cxcl14.Vip	0.027198	0.016518	60.732406794617255	1.804	2.349
GSM2659955	Sst.Pnoc.Calb1.Igfbp5	0.077533	0.046827	60.39621838442986	3.632	4.99
GSM2659956	Sst.Npy.Cort	0.054118	0.031138	57.53723345282531	2.938	3.892
GSM2659957	Calb2.Vip.Igfbp4	0.048093	0.025398	52.8101802757158	2.654	3.506
GSM2659959	Cacna2d1.Ndnf.Npy	0.028647	0.016148	56.36890424826334	1.834	2.384
GSM2659961	Pvalb.Tac1.Sst	0.067708	0.039216	57.9193005257872	3.392	4.524
GSM2659963	Calb2.Cryab	0.044576	0.022669	50.85472002871501	2.404	3.138
GSM2659964	Pvalb.Tac1.Sst	0.059328	0.029889	50.37924757281553	3.05	3.983
GSM2659965	Sst.Cryab	0.083103	0.043707	52.59376917800802	3.88	5.198
GSM2659967	Cck.Cxcl14.Calb1.Tnfaip8l3	0.072688	0.040671	55.95283953334801	3.505	4.656
GSM2659968	Cacna2d1.Lhx6.Reln	0.066633	0.041141	61.74268005342698	3.402	4.568
GSM2659969	Sst.Pnoc.Pvalb	0.058625	0.03129	53.373134328358205	3.15	4.123
GSM2659970	Pvalb.C1ql1.Pvalb	0.065701	0.0368	56.0113240285536	3.434	4.502
GSM2659971	Cck.Cxcl14.Slc17a8	0.130118	0.074384	57.1665718809081	4.712	6.407
GSM2659972	Vip.Crh.Pcp4	0.038053	0.021006	55.20195516779229	2.197	2.892
GSM2659974	Sst.Npy.Zbtb20	0.048553	0.026388	54.34885588944041	2.697	3.581
GSM2659975	Cacna2d1.Lhx6.Reln	0.044844	0.023698	52.845419677102846	2.487	3.216
GSM2659980	Cacna2d1.Ndnf.Rgs10	0.070008	0.038124	54.45663352759684	3.33	4.356
GSM2659981	Sst.Npy.Serpine2	0.047015	0.024671	52.474742103583964	2.491	3.226
GSM2659982	Calb2.Cntnap5a.Igfbp6	0.026384	0.013085	49.59445118253487	1.619	2.055
GSM2659984	Cck.Cxcl14.Calb1.Tnfaip8l3	0.085669	0.051498	60.11275957464194	3.842	5.318
GSM2659986	Ntng1.Synpr	0.09585	0.059386	61.95722483046426	4.227	5.707
GSM2659987	Vip.Crh.Pcp4	0.020625	0.010545	51.12727272727273	1.461	1.866
GSM2659988	Cacna2d1.Ndnf.Rgs10	0.01541	0.008714	56.54769630110318	1.226	1.532
GSM2659990	Sst.Npy.Mgat4c	0.0431	0.025748	59.74013921113689	2.591	3.397
GSM2659991	Sst.Npy.Serpine2	0.071249	0.03947	55.39726873359625	3.479	4.645
GSM2659992	Cacna2d1.Lhx6.Reln	0.054814	0.032386	59.083445835005655	2.956	4.019
GSM2659994	Cck.Lypd1	0.094549	0.053842	56.94613375075358	4.215	5.691
GSM2659995	Calb2.Vip.Igfbp4	0.017271	0.008846	51.21880609113543	1.305	1.664
GSM2659996	Calb2.Cntnap5a.Igfbp6	0.016284	0.00871	53.488086465241956	1.196	1.521
GSM2659998	Sst.Npy.Serpine2	0.074996	0.043416	57.891087524667995	3.742	5.031
GSM2659999	Pvalb.Tac1.Nr4a2	0.036925	0.020157	54.58903182125931	2.289	2.977
GSM2660000	Sst.Pnoc.Calb1.Igfbp5	0.074934	0.045912	61.269917527424134	3.502	4.702
GSM2660001	Cck.Cxcl14.Slc17a8	0.106068	0.061273	57.76765848323717	4.241	5.678
GSM2660003	Sst.Npy.Mgat4c	0.074171	0.043734	58.96374593843955	3.56	4.802
GSM2660005	Cck.Lmo1.Vip.Crh	0.064574	0.036981	57.26917954594728	3.119	4.169
GSM2660006	Sst.Npy.Cort	0.054083	0.029989	55.449956548268396	2.751	3.644
GSM2660007	Pvalb.C1ql1.Pvalb	0.032347	0.01697	52.462361269978665	1.991	2.575
GSM2660009	Calb2.Cryab	0.047104	0.024122	51.2100883152174	2.675	3.471
GSM2660010	Cacna2d1.Ndnf.Rgs10	0.026385	0.014859	56.316088686753844	1.747	2.252
GSM2660011	Calb2.Vip.Igfbp4	0.036079	0.018451	51.14055267607195	2.151	2.754
GSM2660012	Vip.Crh.C1ql1	0.026281	0.013554	51.573380008371075	1.719	2.241
GSM2660013	Cck.Sema5a	0.077332	0.04042	52.26814255418196	3.61	4.829
GSM2660015	Sst.Pnoc.Calb1.Pvalb	0.064204	0.037439	58.312566195252636	3.238	4.303
GSM2660016	Sst.Npy.Zbtb20	0.048859	0.02822	57.758038437135426	2.829	3.745
GSM2660017	Cacna2d1.Ndnf.Cxcl14	0.036126	0.020026	55.43375961911089	2.198	2.889
GSM2660018	Sst.Npy.Serpine2	0.06098	0.036816	60.37389307969826	3.133	4.236
GSM2660019	Pvalb.Tac1.Nr4a2	0.050549	0.025935	51.30665295060239	2.65	3.489
GSM2660020	Calb2.Vip.Igfbp4	0.029203	0.015953	54.62794918330308	1.969	2.571
GSM2660021	Vip.Crh.Pcp4	0.021329	0.011605	54.40948942753997	1.463	1.893
GSM2660022	Calb2.Cntnap5a.Vip	0.034442	0.017381	50.464549097032695	2.076	2.683
GSM2660023	Ntng1.Rgs10	0.09212	0.057238	62.13417281806339	4.106	5.568
GSM2660028	Sst.Npy.Zbtb20	0.036901	0.02126	57.6136148071868	2.191	2.799
GSM2660029	Pvalb.Tac1.Nr4a2	0.034031	0.017665	51.908553965502044	2.186	2.835
GSM2660030	Cck.Cxcl14.Calb1.Tnfaip8l3	0.053914	0.029882	55.4253069703602	2.845	3.754
GSM2660031	Cck.Lmo1.Vip.Crh	0.079386	0.045731	57.60587509132593	3.721	5.012
GSM2660032	Pvalb.Tac1.Nr4a2	0.053665	0.030925	57.62601323022455	2.959	3.812
GSM2660034	Sst.Pnoc.Pvalb	0.099216	0.055523	55.96174004192872	4.472	6.032
GSM2660035	Calb2.Vip.Nos1	0.034979	0.017794	50.87052231338804	2.243	2.91
GSM2660037	Cck.Cxcl14.Calb1.Tnfaip8l3	0.112311	0.062527	55.67308634060778	4.856	6.666
GSM2660038	Cck.Lmo1.Vip.Crh	0.038094	0.019488	51.15766262403527	2.279	2.951
GSM2660039	Sst.Npy.Cort	0.090813	0.053976	59.43642430048561	4.178	5.584
GSM2660040	Cacna2d1.Ndnf.Rgs10	0.040418	0.022207	54.94334207531297	2.4	3.159
GSM2660041	Sst.Npy.Mgat4c	0.075657	0.04311	56.98084777350411	3.71	4.974
GSM2660042	Pvalb.C1ql1.Cpne5	0.023063	0.012748	55.27468239170966	1.746	2.191
GSM2660044	Calb2.Vip.Gpd1	0.025376	0.01372	54.066834804539724	1.775	2.305
GSM2660045	Calb2.Vip.Nos1	0.037648	0.020967	55.69220144496387	2.32	3.005
GSM2660046	Cck.Cxcl14.Vip	0.020109	0.010968	54.54274205579593	1.442	1.897
GSM2660047	Cck.Cxcl14.Calb1.Kctd12	0.075788	0.042208	55.69219401488363	3.649	4.811
GSM2660048	Calb2.Vip.Gpd1	0.022873	0.011445	50.0371617190574	1.652	2.121
GSM2660049	Calb2.Cntnap5a.Igfbp6	0.023114	0.012353	53.443800294194	1.531	1.993
GSM2660051	Ntng1.Rgs10	0.090145	0.054476	60.43152698430306	4.055	5.48
GSM2660052	Sst.Pnoc.Calb1.Igfbp5	0.074851	0.040358	53.91778332954803	3.69	4.909
GSM2660055	Pvalb.Tac1.Sst	0.045697	0.027072	59.242401032890555	2.703	3.588
GSM2660056	Cacna2d1.Lhx6.Vwa5a	0.019827	0.010146	51.172643365108186	1.417	1.818
GSM2660058	Sst.Npy.Serpine2	0.09517	0.056682	59.558684459388466	4.404	5.924
GSM2660059	Pvalb.Tac1.Akr1c18	0.095163	0.057305	60.217731681430806	4.334	5.817
GSM2660060	Pvalb.C1ql1.Cpne5	0.05759	0.032265	56.02535162354576	3.061	4.066
GSM2660061	Pvalb.Tac1.Akr1c18	0.117581	0.065057	55.32951752408978	4.691	6.262
GSM2660062	Pvalb.Tac1.Sst	0.0653	0.034692	53.127105666156204	3.414	4.501
GSM2660063	Calb2.Cryab	0.035837	0.018623	51.96584535535899	2.149	2.823
GSM2660064	Calb2.Cntnap5a.Rspo3	0.032697	0.019965	61.060647765850085	2.121	2.812
GSM2660066	Sst.Pnoc.Calb1.Pvalb	0.073493	0.04292	58.4001197392949	3.522	4.799
GSM2660067	Cacna2d1.Lhx6.Vwa5a	0.08586	0.048147	56.07617051013277	3.832	5.136
GSM2660068	Sst.Erbb4.Th	0.045848	0.022225	48.47539696388065	2.612	3.36
GSM2660069	Calb2.Vip.Gpd1	0.032977	0.017979	54.51981684204142	2.065	2.7
GSM2660072	Ntng1.Rgs10	0.041606	0.022938	55.13147142239101	2.521	3.274
GSM2660073	Cck.Lmo1.Vip.Crh	0.121922	0.08088	66.33749446367348	4.472	6.198
GSM2660074	Cacna2d1.Ndnf.Rgs10	0.057638	0.033587	58.272320344217356	3.045	4.002
GSM2660075	Calb2.Cryab	0.025083	0.013646	54.40338077582426	1.647	2.097
GSM2660076	Sst.Npy.Cort	0.047439	0.026643	56.16265098336811	2.763	3.656
GSM2660077	Cacna2d1.Lhx6.Reln	0.053314	0.027151	50.92658588738418	2.712	3.61
GSM2660078	Cacna2d1.Lhx6.Reln	0.084088	0.051278	60.981352868423556	3.584	4.881
GSM2660079	Cck.Sema5a	0.075065	0.0424	56.48438020382335	3.689	4.984
GSM2660082	Calb2.Cntnap5a.Vip	0.025411	0.013661	53.76018259808745	1.727	2.19
GSM2660083	Calb2.Cntnap5a.Vip	0.041625	0.023447	56.32912912912912	2.438	3.199
GSM2660085	Calb2.Vip.Gpd1	0.048725	0.025845	53.04258594150847	2.648	3.474
GSM2660087	Cck.Lmo1.Vip.Fam19a2	0.107593	0.06189	57.52232951957842	4.409	6.014
GSM2660088	Calb2.Vip.Igfbp4	0.035401	0.017757	50.15960001129911	2.173	2.782
GSM2660090	Cck.Sema5a	0.078682	0.041477	52.71472509595587	3.672	4.862
GSM2660091	Pvalb.Tac1.Syt2	0.077138	0.045323	58.755736472296405	3.82	5.195
GSM2660092	Cck.Cxcl14.Calb1.Tnfaip8l3	0.101744	0.056883	55.90796508885045	4.215	5.622
GSM2660093	Cacna2d1.Lhx6.Reln	0.073835	0.040823	55.28949685108688	3.57	4.748
GSM2660094	Cacna2d1.Lhx6.Vwa5a	0.040267	0.020509	50.93252539300172	2.337	3.042
GSM2660095	Cacna2d1.Ndnf.Rgs10	0.052348	0.02681	51.21494612974708	2.875	3.727
GSM2660099	Cck.Cxcl14.Calb1.Tac2	0.113593	0.064804	57.04929000906746	4.529	6.11
GSM2660100	Pvalb.C1ql1.Pvalb	0.074759	0.040298	53.90387779397798	3.505	4.659
GSM2660101	Cck.Cxcl14.Calb1.Igfbp5	0.058184	0.031308	53.80860717723086	3.13	4.12
GSM2660102	Sst.Pnoc.Pvalb	0.057395	0.031577	55.016987542468854	3.203	4.226
GSM2660104	Cck.Lmo1.Npy	0.104228	0.062508	59.97236826956287	4.24	5.809
GSM2660105	Cck.Lmo1.Vip.Crh	0.063647	0.034399	54.046537935802164	3.24	4.283
GSM2660106	Ntng1.Synpr	0.089763	0.05495	61.21675968940432	4.027	5.465
GSM2660107	Calb2.Cntnap5a.Igfbp6	0.031714	0.018094	57.05366715015451	2.141	2.767
GSM2660108	Cacna2d1.Lhx6.Vwa5a	0.063447	0.036302	57.21625923999558	3.257	4.329
