	CellType	Reads (M)	Aligned reads (M)	Alignment rate (%)	Gene count (K)	Isoform count (K)
705853493	Sst Chodl	1.491746	0.801907	53.75626949896296	10.495	20.181
705875798	Sst Calb2 Pdlim5	0.897283	0.421609	46.98729386380885	8.486	15.526
705887968	Pvalb Reln Itm2a	1.290893	0.520145	40.2934247842385	11.008	22.284
706191067	Sst Calb2 Pdlim5	1.656963	0.613407	37.019957597121966	10.987	21.172
706265097	Sst Calb2 Pdlim5	1.734695	0.664281	38.29382110399811	9.952	18.059
706289784	Sst Esm1	1.493677	0.615169	41.18487464157244	11.212	22.839
706470043	Sst Hpse Cbln4	1.292758	0.444063	34.350048500956866	8.979	16.493
706531271	Lamp5 Ntn1 Npy2r	1.579157	0.854264	54.0962044939167	9.181	15.963
706531340	Lamp5 Plch2 Dock5	1.465188	0.664096	45.32496853646085	11.224	23.345
706631307	Sst Calb2 Pdlim5	1.461185	0.91938	62.92016411337373	11.715	25.145
707162377	Sst Crhr2 Efemp1	1.4769	0.70886	47.99647911165278	11.159	22.822
707179690	Sst Chodl	1.57371	0.654759	41.60607735859847	11.388	24.401
707297335	Sst Nr2f2 Necab1	1.445034	0.61168	42.32979985246022	11.203	23.298
707352752	Sst Rxfp1 Prdm8	1.547879	0.619954	40.05183867731263	8.636	15.224
707397301	Sst Chodl	1.496824	0.639846	42.74690945628878	10.537	20.116
707403326	Sst Hpse Cbln4	1.49264	0.524024	35.10719262514739	9.58	18.079
707424705	Sst Mme Fam114a1	1.601229	0.449746	28.08755025046386	11.017	21.826
707660063	Lamp5 Plch2 Dock5	1.787897	0.707197	39.554683519240754	8.731	15.46
707666602	Vip Igfbp6 Car10	1.889371	0.661462	35.00964077462817	9.415	16.159
707666779	Lamp5 Lsp1	1.607045	0.738179	45.933934644020546	9.767	18.036
707678952	Lamp5 Plch2 Dock5	1.957	0.947356	48.408584568216654	10.783	20.488
707681894	Lamp5 Lsp1	1.454563	0.745784	51.27203153111965	10.915	21.714
708221753	Sst Tac2 Tacstd2	1.352864	0.76999	56.91555100882276	10.623	19.772
708221965	Sst Crh 4930553C11Rik 	1.665398	0.703482	42.24107390545684	10.363	19.687
708237126	Sst Hpse Cbln4	1.556338	0.591168	37.984550913747526	11.023	22.027
708246759	Sst Rxfp1 Eya1	1.480488	0.653727	44.156183636746796	9.215	16.531
708298763	Sst Rxfp1 Eya1	1.546389	0.715521	46.27044036138384	8.987	15.426
708479383	Lamp5 Plch2 Dock5	1.242676	0.496716	39.97148090089453	7.91	12.966
708495657	Lamp5 Lsp1	1.640351	0.966394	58.91385441286652	7.747	13.005
708506205	Pvalb Reln Itm2a	1.390027	0.569743	40.987908867957245	10.039	19.216
708513415	Lamp5 Lsp1	1.420957	0.7011	49.339987065055446	9.569	18.184
708642436	Sst Hpse Cbln4	1.480558	0.752434	50.82097425430142	10.078	18.086
708685097	Sst Tac1 Htr1d	1.272214	0.549302	43.17685546614013	9.855	19.015
708696471	Sst Hpse Cbln4	1.71954	1.065351	61.95558114379427	8.993	16.617
708696754	Lamp5 Lsp1	1.456453	0.621727	42.68774893525572	10.09	19.115
708712664	Pvalb Sema3e Kank4	1.254655	0.539785	43.02258389756546	11.864	25.334
708758571	Sst Esm1	1.212254	0.693519	57.20905024854528	10.842	21.254
708766941	Lamp5 Lsp1	1.296252	0.660059	50.92057717172278	9.923	20.283
708781717	Vip Ptprt Pkp2	1.232796	0.54044	43.83855885320848	8.095	13.954
708792108	Sst Hpse Cbln4	1.398539	0.554157	39.62399332446217	9.931	18.946
708797744	Pvalb Reln Itm2a	1.473465	0.683251	46.3703583050836	8.728	15.338
709153201	Pvalb Sema3e Kank4	1.570111	0.953699	60.74086481783772	11.066	24.332
709179855	Sst Hpse Cbln4	1.445076	0.718156	49.69676335362293	11.697	24.614
709219898	Vip Pygm C1ql1	1.642563	0.756867	46.07841525713169	9.557	18.642
709232477	Sst Hpse Cbln4	1.394543	0.57044	40.90515674310508	9.006	16.471
709329028	Pvalb Reln Itm2a	1.328649	0.509576	38.352943478676465	9.613	17.276
709332066	Sst Calb2 Pdlim5	1.436995	0.497325	34.608679918858456	11.233	22.675
709421749	Vip Pygm C1ql1	1.436668	0.527585	36.72281974680301	9.232	15.97
709423277	Lamp5 Lsp1	1.440439	0.798431	55.429698862638396	9.249	17.38
709427923	Pvalb Reln Tac1	1.271044	0.523747	41.20604794169202	10.67	22.149
709445342	Pvalb Reln Itm2a	1.308058	0.52225	39.92559962937423	10.349	20.436
709447918	Lamp5 Lsp1	1.516324	0.560576	36.96940759362774	10.741	21.174
709454191	Pvalb Tpbg	1.28295	0.457428	35.654390272419036	9.095	16.563
709454254	Pvalb Sema3e Kank4	1.40399	0.623166	44.38535887007742	11.152	21.054
709459537	Pvalb Sema3e Kank4	1.359928	0.811424	59.66668823643605	12.776	28.499
709473109	Pvalb Tpbg	1.457168	0.62696	43.02592425856181	11.59	24.903
709477636	Pvalb Tpbg	1.385807	0.475916	34.342155870189714	11.006	22.555
709480097	Pvalb Reln Itm2a	1.341657	0.758642	56.54515274768439	10.975	21.32
710136447	Vip Pygm C1ql1	1.514585	0.810433	53.50858485987911	9.699	19.713
710172327	Vip Ptprt Pkp2	1.641243	0.808094	49.23670656935018	10.607	20.756
710230349	Vip Arhgap36 Hmcn1	1.354829	0.78559	57.98443936467259	8.154	14.029
710309393	Vip Chat Htr1f	1.364986	0.634941	46.51630126609357	8.203	14.481
710332099	Pvalb Th Sst	1.230044	0.536859	43.645511867868144	11.105	22.979
710336632	Pvalb Sema3e Kank4	1.407306	0.575043	40.86126258255135	10.03	18.794
710338421	Sst Esm1	1.473366	0.589877	40.03601277618731	10.276	20.323
710345047	Sst Hpse Cbln4	1.387761	0.675767	48.6947680472358	10.046	18.688
710345218	Lamp5 Lhx6	1.57424	0.581024	36.9082223803232	10.484	19.541
710743304	Sst Rxfp1 Eya1	1.389918	0.638741	45.95530096020053	10.906	22.832
710757677	Sst Calb2 Pdlim5	1.471845	0.550845	37.42547618804969	10.081	19.218
710767527	Sst Calb2 Pdlim5	1.530565	0.681574	44.530875853034665	10.236	19.389
710867549	Sst Mme Fam114a1	1.499621	0.714851	47.66877764448484	9.886	19.22
710867810	Sst Calb2 Pdlim5	1.424251	0.604125	42.41703182936154	10.404	19.658
710887122	Sst Mme Fam114a1	1.537568	0.935448	60.83945555578679	12.126	25.347
710912956	Sst Crh 4930553C11Rik 	1.280267	0.616099	48.12269628132256	9.658	17.12
710920450	Sst Hpse Sema3c	1.632628	0.780443	47.8028675240165	11.117	22.406
711202068	Sst Hpse Cbln4	1.572367	0.69785	44.382132161257516	10.199	19.894
711245238	Sst Chodl	1.53043	0.817231	53.398783348470694	10.904	22.038
711260951	Sst Mme Fam114a1	1.585004	0.63054	39.78160307481873	9.745	17.666
711282684	Pvalb Reln Itm2a	1.696477	0.827029	48.74979147963692	10.35	19.332
711438994	Pvalb Reln Itm2a	1.484404	0.620737	41.81725460184693	9.428	17.332
711464852	Sst Chodl	1.643524	0.843473	51.32100291811985	10.16	19.369
711465105	Pvalb Reln Itm2a	1.578358	0.792713	50.22390357574137	11.042	22.615
711477649	Lamp5 Lsp1	1.667164	0.79656	47.77934264415498	11.086	21.744
711483278	Lamp5 Lhx6	1.608029	0.616255	38.323624760498724	11.001	21.31
711483359	Lamp5 Plch2 Dock5	1.541359	0.872233	56.58856891872692	11.677	21.439
711508435	Lamp5 Plch2 Dock5	1.528548	0.704524	46.09106158262613	8.823	15.45
711510463	Lamp5 Lsp1	1.487062	0.837793	56.33880766235705	8.7	15.127
711528753	Sst Chodl	0.926159	0.429098	46.330921580419776	10.275	20.13
711571947	Sst Crhr2 Efemp1	1.478924	0.588	39.75863533217393	11.201	22.905
711572453	Lamp5 Plch2 Dock5	1.591638	0.793187	49.834635765167704	8.784	15.475
711572656	Lamp5 Lsp1	1.500925	0.674368	44.930159734830184	11.568	25.641
711577762	Lamp5 Ntn1 Npy2r	1.547842	0.890187	57.51149019085927	10.44	19.587
711770582	Sst Calb2 Pdlim5	1.656069	0.841857	50.83465725160002	11.202	22.374
711876906	Pvalb Reln Itm2a	1.580393	0.675704	42.755441209876274	9.084	14.152
711903629	Sst Nr2f2 Necab1	1.589226	0.578881	36.42534164429728	7.926	12.852
711923209	Sst Tac2 Tacstd2	1.722047	0.786396	45.66634940858176	11.268	22.976
712037689	Pvalb Reln Itm2a	1.43293	0.720955	50.31334398749415	8.543	14.613
712133949	Pvalb Gabrg1	1.60711	0.81281	50.57587844018144	9.248	16.71
712150175	Pvalb Reln Itm2a	1.657965	0.76685	46.25248422011322	10.898	21.912
712156999	Sst Rxfp1 Prdm8	1.486835	0.598832	40.275619016232476	10.028	19.096
713116724	Sst Mme Fam114a1	1.392019	0.679565	48.818658366013686	9.67	18.301
713136280	Sst Nts	1.423602	0.82812	58.17075278062267	9.494	17.612
713181291	Sst Hpse Cbln4	1.38035	0.560335	40.593690006157864	10.791	21.834
713336527	Sst Hpse Cbln4	0.86321	0.370532	42.92489660685116	8.35	15.074
713442456	Sst Hpse Cbln4	1.237837	0.504924	40.79083110296429	10.779	21.031
713692025	Vip Lect1 Oxtr	1.64973	0.747518	45.31153582707474	8.072	12.938
713797685	Pvalb Akr1c18 Ntf3	1.402184	0.608003	43.361142332247404	11.445	23.847
713806196	Vip Ptprt Pkp2	1.476227	0.769443	52.122268458712654	9.658	18.376
713829667	Pvalb Th Sst	1.341736	0.394701	29.417187881967838	9.752	18.71
713886995	Vip Igfbp4 Mab21l1	1.390748	0.629114	45.23565735848622	9.878	18.221
713924319	Vip Arhgap36 Hmcn1	1.332788	0.692571	51.964078308027986	9.457	16.656
714007445	Sst Rxfp1 Prdm8	1.323738	0.43837	33.11606979628899	9.66	17.803
714016148	Pvalb Tpbg	1.498403	0.6789	45.30823817090596	11.204	22.687
714040661	Pvalb Sema3e Kank4	1.295665	0.674618	52.067316783273455	11.613	25.08
714046391	Pvalb Reln Itm2a	1.375791	0.514973	37.431048756678884	11.294	22.532
714046701	Pvalb Reln Itm2a	1.399603	0.779348	55.68350453664361	11.237	24.064
714086883	Pvalb Reln Itm2a	1.385905	0.570841	41.18904253899077	8.125	13.756
714106437	Pvalb Akr1c18 Ntf3	1.461533	0.677505	46.35577848738277	11.466	23.948
714228701	Pvalb Reln Tac1	1.398249	0.643582	46.02771037204389	11.499	24.42
714378460	Vip Pygm C1ql1	1.383724	0.846579	61.18120376606896	10.712	20.276
714405422	Vip Crispld2 Kcne4	1.238801	0.694503	56.06251528695891	8.863	16.131
714462113	Vip Col15a1 Pde1a	1.305415	0.507373	38.86679714879942	7.873	13.704
714485370	Sncg Vip Nptx2	1.248997	0.637234	51.0196581737186	9.501	17.519
714493051	Pvalb Gabrg1	1.218007	0.564532	46.34883050754224	9.227	15.878
714517612	Vip Chat Htr1f	1.563358	0.708377	45.31124668821857	8.879	16.2
714601733	Pvalb Akr1c18 Ntf3	1.329238	0.706732	53.16820614517491	10.344	20.382
714673962	Sncg Vip Itih5	1.180304	0.418859	35.487382911521095	10.656	21.684
714701049	Lamp5 Lsp1	1.190979	0.668906	56.164382411444706	9.938	19.305
714701489	Pvalb Sema3e Kank4	1.38665	0.673346	48.559189413334295	8.964	15.573
714717722	Lamp5 Ntn1 Npy2r	1.309751	0.540559	41.27189061126886	10.16	18.473
714722191	Lamp5 Lsp1	1.255537	0.597613	47.5981990176315	11.778	25.716
714722221	Lamp5 Lhx6	1.508772	0.62796	41.62060271532081	9.143	16.583
714743771	Pvalb Tpbg	1.519396	0.722483	47.55067145102396	10.238	19.453
714755572	Vip Crispld2 Kcne4	1.536769	0.734197	47.77536506787943	9.566	16.944
714904858	Vip Ptprt Pkp2	1.668071	0.893024	53.53633028809924	9.095	16.826
714932261	Vip Gpc3 Slc18a3	1.351732	0.692105	51.20134760440679	8.974	16.985
714936352	Sncg Vip Itih5	1.335259	0.65885	49.34248711298707	10.769	21.492
715036882	Sst Rxfp1 Prdm8	1.273565	0.60063	47.16131489166238	11.593	24.641
715063865	Vip Lmo1 Fam159b	1.356771	0.79839	58.844860333836735	7.822	12.436
715092854	Sst Rxfp1 Prdm8	1.792508	1.145227	63.889645122922744	10.668	20.312
715103050	Pvalb Gabrg1	1.431515	0.548747	38.333304226641005	10.409	19.766
715106551	Sst Nts	1.539781	0.714777	46.42069229325469	10.966	21.946
715148321	Vip Igfbp4 Mab21l1	1.194812	0.545933	45.69195823275963	9.057	16.706
715158850	Pvalb Akr1c18 Ntf3	1.289196	0.869078	67.41240276885749	11.162	22.098
715159651	Vip Pygm C1ql1	1.464318	0.610931	41.721197171652605	8.382	14.224
715163712	Pvalb Akr1c18 Ntf3	1.329706	0.826813	62.18013606015164	10.822	21.536
716008621	Vip Arhgap36 Hmcn1	1.229469	0.426672	34.70376235594391	8.357	15.171
716298521	Sncg Vip Itih5	1.181717	0.689643	58.35940415514036	9.07	16.221
716307564	Pvalb Akr1c18 Ntf3	1.336623	0.512956	38.3770143114401	9.957	19.072
716330705	Vip Lmo1 Myl1	1.372846	0.687509	50.079105740920696	10.599	20.579
716556217	Lamp5 Lsp1	1.401184	0.59219	42.2635428323475	10.431	21.113
716591702	Lamp5 Lsp1	1.312613	0.525247	40.01537391447441	7.815	12.819
716592645	Sncg Vip Itih5	1.58678	0.682666	43.022095060436854	11.606	24.614
716729379	Vip Ptprt Pkp2	1.396672	0.561493	40.20220925170692	7.353	11.504
716746196	Vip Lmo1 Myl1	1.037769	0.386244	37.218687395749924	7.567	12.437
716760772	Vip Lmo1 Myl1	1.22138	0.593194	48.56752198333034	9.17	17.593
716832846	Lamp5 Lsp1	1.25426	0.525371	41.886929344792954	10.511	20.573
716838742	Lamp5 Lsp1	1.28943	0.54374	42.169020419875444	10.979	23.1
716846357	Lamp5 Lsp1	1.240368	0.678436	54.69634818053998	10.024	19.744
716846733	Sncg Vip Itih5	1.30248	0.613637	47.11296910509182	10.289	19.97
716855459	Lamp5 Lsp1	1.303511	0.442707	33.962659310124735	8.96	14.55
716859364	Sst Hpse Cbln4	1.183854	0.440855	37.23896696721049	9.826	19.716
716864944	Lamp5 Lsp1	1.17868	0.490667	41.6285166457393	8.874	16.038
717354644	Sst Calb2 Pdlim5	0.788253	0.374602	47.52306683260324	10.425	20.231
717376304	Sst Calb2 Pdlim5	1.338813	0.618996	46.2346869951218	11.548	23.39
717393031	Sst Calb2 Necab1	1.298306	0.756842	58.294577703561416	10.723	21.833
717412114	Sst Calb2 Pdlim5	1.347825	0.577878	42.87485393133381	8.426	13.762
717472464	Sst Calb2 Pdlim5	1.396807	0.531755	38.0693252539542	10.283	19.915
717637005	Lamp5 Plch2 Dock5	1.325457	0.521796	39.36725220056177	10.402	20.222
717637270	Pvalb Reln Itm2a	1.179395	0.598593	50.75424264135427	10.144	20.193
717646732	Pvalb Sema3e Kank4	1.349357	0.641967	47.575771274762715	11.695	22.843
717675736	Lamp5 Lsp1	1.623145	1.096888	67.57794282088169	11.404	23.923
717700352	Pvalb Sema3e Kank4	1.555757	0.78232	50.285488029300204	11.755	24.459
717732613	Pvalb Sema3e Kank4	1.412423	1.160862	82.18940076733388	10.977	22.582
717732762	Vip Lmo1 Fam159b	1.304544	0.684542	52.47366129467461	9.961	19.5
717738370	Sst Nr2f2 Necab1	1.478275	0.978765	66.20994064027329	7.69	13.932
717745994	Pvalb Sema3e Kank4	1.375229	0.659371	47.94626931223818	11.033	23.66
717770635	Lamp5 Lsp1	1.4498	0.663878	45.791005655952546	10.228	18.962
718054696	Pvalb Tpbg	1.417149	0.624718	44.082732302672476	10.317	19.78
718123792	Sst Rxfp1 Eya1	1.465562	0.634628	43.302705719717075	10.403	18.923
718128873	Sst Rxfp1 Prdm8	1.243833	0.927194	74.54328675955695	11.507	25.382
718136012	Sst Esm1	1.555908	1.176783	75.63319939225197	11.704	25.179
718138161	Sst Rxfp1 Prdm8	1.41033	0.657396	46.61292038033651	11.067	21.826
718165701	Sst Rxfp1 Prdm8	1.529094	1.047762	68.52175209633941	12.517	26.99
718177320	Sst Rxfp1 Eya1	1.448687	0.716454	49.45540341012241	12.217	25.764
718188717	Pvalb Sema3e Kank4	1.49034	0.378405	25.39051491605942	11.339	23.87
718195284	Sst Nts	1.466573	0.623807	42.535011895077844	9.816	17.967
718202813	Sst Esm1	1.473285	0.550856	37.38964287289968	11.45	24.387
718205957	Sst Hpse Cbln4	1.356821	0.51491	37.94973692181946	10.731	21.915
718217349	Sst Hpse Cbln4	1.464952	0.72551	49.524489539589005	10.726	21.756
718237581	Pvalb Sema3e Kank4	1.529101	0.761005	49.768131732305456	12.172	26.244
718257664	Pvalb Tpbg	1.329713	0.551647	41.48617032397217	11.236	22.452
718257716	Pvalb Reln Itm2a	1.368914	0.535089	39.08857678422458	11.096	23.687
718473774	Sst Crhr2 Efemp1	1.419046	0.713238	50.26179560070639	10.651	20.756
718474288	Sst Myh8 Etv1 	1.460885	0.588965	40.3156305937839	9.87	18.012
718475318	Pvalb Gabrg1	1.329364	0.941785	70.84477990979144	11.557	24.901
718476740	Sst Mme Fam114a1	1.300028	0.601385	46.259388259329796	10.681	20.989
718552831	Sst Hpse Cbln4	1.318646	0.553828	41.99974822659	10.327	20.168
718571204	Sst Tac2 Tacstd2	1.120516	0.466638	41.64492073294803	10.391	20.345
718594887	Sst Crhr2 Efemp1	1.568399	1.049065	66.88763509795656	8.424	16.161
718601016	Sst Esm1	1.601799	0.969998	60.556786463220426	12.236	25.313
718618263	Sst Calb2 Pdlim5	1.338715	0.610493	45.60291025348935	10.417	20.609
718631381	Pvalb Akr1c18 Ntf3	1.390972	0.584377	42.01213252315647	12.333	27.212
718634695	Sst Crhr2 Efemp1	1.3635	0.456782	33.5006967363403	11.109	21.862
718636190	Sst Rxfp1 Prdm8	1.228532	0.489913	39.87791933787643	10.527	20.073
718640845	Sst Tac2 Tacstd2	1.574398	0.633994	40.26897900022738	11.437	24.255
718643242	Sst Rxfp1 Eya1	1.454296	1.084901	74.59973760499925	10.844	21.706
718643723	Sst Crh 4930553C11Rik 	1.471895	0.634169	43.08520648551697	11.613	24.712
718644056	Sst Rxfp1 Eya1	1.24767	0.76437	61.263795715213156	12.378	27.305
718645369	Pvalb Akr1c18 Ntf3	1.283243	0.583048	45.43550987614972	12.496	27.839
718645405	Sst Hpse Cbln4	1.442231	0.609853	42.28538978845968	11.699	25.008
718654456	Pvalb Reln Tac1	1.486316	0.669255	45.027773367170916	10.445	21.122
718656998	Pvalb Calb1 Sst	1.14704	0.596232	51.98005300599804	9.168	17.835
718657362	Sst Tac1 Htr1d	1.323023	0.519969	39.30158432619841	11.284	22.912
718798931	Sst Tac2 Tacstd2	1.356051	0.516165	38.06383388235399	9.743	18.482
718831022	Sst Calb2 Pdlim5	1.48656	0.572853	38.53547788182111	11.492	24.03
718849411	Lamp5 Ntn1 Npy2r	1.428115	0.630033	44.11640519145867	8.091	13.684
718852883	Sst Hpse Cbln4	1.209457	0.510555	42.21357187564336	11.082	22.147
718869962	Pvalb Reln Itm2a	1.358155	0.679052	49.99812245288645	9.87	19.848
718872930	Pvalb Reln Itm2a	1.62893	0.617709	37.92115069401386	9.685	18.0
718873091	Pvalb Gpr149 Islr	1.296026	0.649306	50.09976651702976	12.361	25.572
718874355	Pvalb Sema3e Kank4	1.405116	0.569554	40.534304641040315	11.626	24.636
718875577	Pvalb Reln Itm2a	1.175665	0.394418	33.54850233697525	10.012	19.501
718877932	Pvalb Sema3e Kank4	1.230374	0.480628	39.06356928868783	9.817	18.309
718882166	Pvalb Reln Itm2a	1.500017	0.535828	35.72146182343266	11.608	24.68
718882265	Pvalb Reln Itm2a	1.547069	0.723216	46.747494778836625	11.175	23.501
718883357	Pvalb Tpbg	1.224926	0.520657	42.50517990474527	11.265	23.972
718886619	Pvalb Reln Itm2a	1.270669	0.515365	40.55855616214765	10.536	20.945
719108203	Sst Hpse Cbln4	1.352076	0.712717	52.71279129279716	10.974	22.554
719519226	Sst Nts	1.579168	0.767166	48.58039169993313	10.465	20.62
719604384	Sst Rxfp1 Eya1	1.371155	0.801083	58.42395644547845	12.591	27.685
719637133	Sst Myh8 Etv1 	1.548636	0.784985	50.68879969211616	9.994	18.255
719918282	Pvalb Reln Itm2a	1.377753	0.65676	47.66892178786763	10.672	21.352
719945075	Sst Calb2 Pdlim5	1.421016	0.942247	66.30797964273448	11.963	25.391
720163722	Pvalb Vipr2	1.327267	0.670211	50.495567206899594	9.56	17.983
720165746	Sst Hpse Cbln4	1.549858	0.738773	47.667141118734754	10.918	21.57
720170155	Sst Rxfp1 Prdm8	1.410598	0.863802	61.23658193191823	10.96	22.399
720173255	Sst Rxfp1 Prdm8	1.432751	0.633611	44.2233856406312	10.249	20.02
720186469	Sst Esm1	1.333461	0.674476	50.58085688295345	10.391	20.813
720207494	Sst Crh 4930553C11Rik 	1.292869	0.735194	56.865312726966145	11.255	22.904
720223511	Sst Tac2 Tacstd2	1.235935	0.542953	43.9305465093229	10.307	20.141
720232438	Sst Rxfp1 Prdm8	1.484898	0.709124	47.75573810457014	10.557	20.65
720269533	Sst Calb2 Pdlim5	1.378989	0.519892	37.700953379613615	11.104	22.532
720288904	Sst Hpse Sema3c	1.544756	0.775872	50.22618458837512	10.568	20.094
720308298	Sst Nts	1.362006	0.621668	45.643558104736684	9.837	18.528
720310588	Pvalb Gpr149 Islr	2.135405	0.892819	41.810288914749194	11.877	24.723
720313430	Pvalb Reln Itm2a	1.400344	0.558781	39.903123803865334	10.596	21.069
720323976	Pvalb Reln Itm2a	1.339863	0.564459	42.128113098130186	10.007	20.157
720375475	Pvalb Tpbg	1.210699	0.385487	31.840036210486673	8.91	16.099
720526714	Sst Myh8 Etv1 	1.547719	0.788637	50.95479218126805	10.298	20.472
720529759	Sst Chodl	1.512696	0.605169	40.0059893065097	9.347	16.751
720545325	Sst Crhr2 Efemp1	1.401238	0.526561	37.57827007260722	9.036	16.003
720548007	Sst Tac2 Tacstd2	1.409422	0.69682	49.4401251009279	8.97	15.772
720580383	Sst Hpse Cbln4	1.396218	0.578189	41.411083369502464	10.013	18.501
720598581	Sst Rxfp1 Prdm8	1.220106	0.41815	34.27161246645783	9.955	18.802
720622139	Sst Tac2 Tacstd2	1.422747	0.536074	37.67880023644401	10.151	19.141
720681717	Pvalb Sema3e Kank4	1.016692	0.446045	43.87218547996837	10.233	19.65
720682831	Pvalb Tpbg	1.34645	0.673825	50.04456162501393	11.2	23.984
720684671	Sst Esm1	1.443977	0.752311	52.099929569515304	11.369	23.72
720692608	Pvalb Reln Itm2a	1.414103	0.644673	45.588829102264825	10.659	20.673
720692646	Sst Hpse Cbln4	1.488482	0.781233	52.485216482295385	10.759	21.625
720722317	Pvalb Tpbg	1.354789	0.770697	56.88686577762293	11.301	23.909
720725635	Pvalb Reln Itm2a	1.139496	0.403447	35.405740783644696	9.08	16.102
720734428	Pvalb Tpbg	1.544107	0.562497	36.42862832692295	9.906	17.809
720745045	Pvalb Reln Itm2a	1.430291	0.489058	34.19290200385795	11.456	23.717
721693943	Pvalb Reln Itm2a	1.159733	0.611079	52.69135223366068	10.638	19.725
722771889	Sst Calb2 Pdlim5	1.169058	0.557275	47.66872131237287	9.997	19.948
722795299	Sst Crhr2 Efemp1	1.910704	0.937614	49.07165107729926	11.366	23.303
722821387	Sst Calb2 Pdlim5	1.082407	0.506942	46.834693419388465	12.163	25.776
722821551	Sst Tac2 Tacstd2	1.269202	0.586816	46.23503587293433	10.66	21.912
722831890	Sst Mme Fam114a1	1.228123	0.530115	43.164650446250086	10.763	20.019
722895311	Pvalb Sema3e Kank4	0.955775	0.389298	40.73113441971175	11.314	24.72
723478039	Vip Pygm C1ql1	1.229181	0.48095	39.12767932468854	8.617	15.395
723597336	Pvalb Sema3e Kank4	1.261844	0.479886	38.03053309283874	10.606	18.828
723600587	Vip Pygm C1ql1	1.450549	0.918452	63.317543909237116	8.603	15.463
723632259	Sst Tac2 Tacstd2	1.539781	0.634081	41.179947018439634	10.868	21.619
723731306	Sst Rxfp1 Prdm8	1.329493	0.614969	46.25590356624668	10.615	21.357
723754537	Sst Crhr2 Efemp1	1.265988	0.600619	47.442708777650346	9.395	17.78
723964904	Sst Crhr2 Efemp1	1.248906	0.482582	38.640378058877126	10.317	20.504
723968079	Sst Hpse Sema3c	1.138505	0.619768	54.437002911713165	9.894	19.724
724023692	Vip Gpc3 Slc18a3	1.211053	0.574836	47.465800423268014	7.693	13.067
724161376	Sst Tac2 Tacstd2	1.401083	0.585049	41.75691233138936	10.099	19.02
724173929	Sst Esm1	0.979021	0.539217	55.07716381977505	9.575	17.45
724191966	Lamp5 Plch2 Dock5	1.276561	0.577587	45.245546432955415	10.785	21.304
724583974	Sst Mme Fam114a1	1.258319	0.568479	45.177653679233956	10.299	20.139
724633921	Sst Calb2 Pdlim5	1.254438	0.634615	50.58958673126931	8.997	16.334
724655827	Sst Calb2 Pdlim5	1.208578	0.61339	50.753033730549454	9.492	18.102
724670298	Sst Rxfp1 Eya1	1.373528	0.603842	43.962846043182225	9.577	17.772
724701355	Sst Crh 4930553C11Rik 	1.24451	0.715191	57.46767804196029	11.091	20.148
724744790	Lamp5 Plch2 Dock5	1.326735	0.438879	33.07962780811541	9.036	14.322
724756081	Lamp5 Plch2 Dock5	1.283878	0.696638	54.26045153823026	9.103	15.595
724770442	Lamp5 Fam19a1 Tmem182	1.298347	0.50039	38.54054424587572	8.828	15.109
724775364	Sst Hpse Sema3c	1.069338	0.623054	58.2653941036417	10.778	22.195
724790044	Sst Tac2 Tacstd2	1.040712	0.510192	49.02336092982496	10.738	21.654
724799969	Lamp5 Lhx6	1.182884	0.478853	40.48182239340459	9.493	17.603
724802621	Sst Rxfp1 Eya1	1.213347	0.513042	42.28320505181123	9.559	18.196
724810448	Sst Calb2 Pdlim5	1.108416	0.669637	60.41386988278769	10.63	20.787
724811831	Pvalb Sema3e Kank4	1.162225	0.727991	62.63769924068059	10.474	20.372
726081520	Vip Crispld2 Kcne4	1.261514	0.482914	38.28051056111942	9.593	17.931
726156251	Lamp5 Lsp1	1.057938	0.60546	57.2301968546361	9.915	18.658
726192665	Lamp5 Ntn1 Npy2r	1.093723	0.429097	39.23269420136543	9.83	18.306
726231894	Sst Myh8 Etv1 	1.27632	0.683569	53.55780681960637	10.004	19.728
726300728	Sst Rxfp1 Prdm8	1.188523	0.594348	50.007277940771864	11.02	20.329
726339406	Sst Calb2 Pdlim5	1.113622	0.564277	50.670424973644565	10.433	20.595
726357324	Sst Myh8 Fibin	1.246399	0.656966	52.70912444570318	10.687	21.519
726375516	Sst Crhr2 Efemp1	1.261707	0.697559	55.28692477730567	10.605	21.553
726950294	Sst Esm1	1.045002	0.454679	43.509868880633725	9.705	17.963
726974014	Pvalb Calb1 Sst	1.222993	0.437509	35.77363075667645	9.135	15.747
726982093	Sst Rxfp1 Eya1	1.312317	0.893863	68.11334456537558	10.467	20.471
726997146	Pvalb Sema3e Kank4	1.151483	0.474163	41.17846290392476	9.309	16.706
727114502	Sst Nr2f2 Necab1	1.217492	0.426235	35.00926494794216	10.705	20.224
727146579	Lamp5 Lsp1	1.122163	0.514875	45.88237181229465	9.814	19.308
727155057	Sst Hpse Cbln4	0.989041	0.41593	42.05386834317284	8.947	15.636
727163311	Pvalb Gabrg1	1.409733	0.632058	44.83529859909643	10.676	21.329
727166151	Sst Hpse Sema3c	1.246631	0.685878	55.01852593108947	9.929	18.9
727172315	Sst Crhr2 Efemp1	1.255875	0.496359	39.522962078232304	9.581	16.315
727204412	Sst Mme Fam114a1	1.536295	0.726814	47.30953365076368	11.525	22.559
727204460	Sst Tac2 Tacstd2	1.508373	0.497782	33.00125366868805	9.258	15.274
